CPA_Ver_22_ID	CPA_Ver_22_Code	CPA_Ver_22_Heading	HS_KEY	HS_2022_CODE	HS_2022_SelfText	Durability_Indicator
"012816"	"01.28.16"	"Ginger, dry, raw"	"091011000080"	"0910 11 00"	"Ginger, neither crushed nor ground"	
"012817"	"01.28.17"	"Vanilla, raw"	"090510000080"	"0905 10 00"	"Vanilla, neither crushed nor ground"	
"012819"	"01.28.19"	"Spices, not processed, n.e.c."	"091020100080"	"0910 20 10"	"Saffron (excl. crushed or ground)"	
"012819"	"01.28.19"	"Spices, not processed, n.e.c."	"091030000080"	"0910 30 00"	"Turmeric "curcuma""	
"012819"	"01.28.19"	"Spices, not processed, n.e.c."	"091091050080"	"0910 91 05"	"Curry"	
"012819"	"01.28.19"	"Spices, not processed, n.e.c."	"091099100080"	"0910 99 10"	"Fenugreek seed"	
"012819"	"01.28.19"	"Spices, not processed, n.e.c."	"121294000080"	"1212 94 00"	"Chicory roots, fresh, chilled, frozen or dried, whether or not ground"	
"012819"	"01.28.19"	"Spices, not processed, n.e.c."	"121299410080"	"1212 99 41"	"Locust bean seed, fresh or dried (excl. decorticated, crushed or ground)"	
"012820"	"01.28.20"	"Hop cones"	"121010000080"	"1210 10 00"	"Hop cones, fresh or dried (excl. ground, powdered or in the form of pellets)"	
"012820"	"01.28.20"	"Hop cones"	"121020100080"	"1210 20 10"	"Hop cones, ground, powdered or in the form of pellets, with higher lupulin content; lupulin"	
"012830"	"01.28.30"	"Plants used primarily in perfumery, in pharmacy, or for insecticidal, fungicidal or similar purposes"	"121120000080"	"1211 20 00"	"Ginseng roots, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered"	
"012830"	"01.28.30"	"Plants used primarily in perfumery, in pharmacy, or for insecticidal, fungicidal or similar purposes"	"121130000080"	"1211 30 00"	"Coca leaf, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered"	
"012830"	"01.28.30"	"Plants used primarily in perfumery, in pharmacy, or for insecticidal, fungicidal or similar purposes"	"121140000080"	"1211 40 00"	"Poppy straw, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered"	
"012830"	"01.28.30"	"Plants used primarily in perfumery, in pharmacy, or for insecticidal, fungicidal or similar purposes"	"121150000080"	"1211 50 00"	"Ephedra plants and parts thereof, incl. seeds and fruits, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered"	
"012830"	"01.28.30"	"Plants used primarily in perfumery, in pharmacy, or for insecticidal, fungicidal or similar purposes"	"121160000080"	"1211 60 00"	"Bark of African cherry "Prunus africana", fresh, chilled, frozen or dried, whether or not cut, crushed or powdered"	
"012830"	"01.28.30"	"Plants used primarily in perfumery, in pharmacy, or for insecticidal, fungicidal or similar purposes"	"121190300080"	"1211 90 30"	"Tonquin beans, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered"	
"012910"	"01.29.10"	"Natural rubber"	"400110000080"	"4001 10 00"	"Natural rubber latex, whether or not prevulcanised"	
"012910"	"01.29.10"	"Natural rubber"	"400121000080"	"4001 21 00"	"Smoked sheets of natural rubber"	
"012910"	"01.29.10"	"Natural rubber"	"400122000080"	"4001 22 00"	"Technically specified natural rubber "TSNR""	
"012910"	"01.29.10"	"Natural rubber"	"400129000080"	"4001 29 00"	"Natural rubber in primary forms or in plates, sheets or strip (excl. smoked sheets, technically specified natural rubber "TSNR" and natural rubber latex, whether or not prevulcanised)"	
"012920"	"01.29.20"	"Christmas trees, cut"	"060420110080"	"0604 20 11"	"Reindeer moss, suitable for bouquets or ornamental purposes, fresh"	
"012930"	"01.29.30"	"Vegetable materials of a kind used primarily for plaiting or as stuffing or padding, or in dyeing or tanning"	"140110000080"	"1401 10 00"	"Bamboos"	
"012930"	"01.29.30"	"Vegetable materials of a kind used primarily for plaiting or as stuffing or padding, or in dyeing or tanning"	"140120000080"	"1401 20 00"	"Rattans"	
"012930"	"01.29.30"	"Vegetable materials of a kind used primarily for plaiting or as stuffing or padding, or in dyeing or tanning"	"140190000080"	"1401 90 00"	"Reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw, lime bark and other vegetable materials of a kind used primarily for plaiting (excl. bamboos and rattans)"	
"012930"	"01.29.30"	"Vegetable materials of a kind used primarily for plaiting or as stuffing or padding, or in dyeing or tanning"	"140490000080"	"1404 90 00"	"Vegetable products n.e.s"	
"013000"	"01.30.00"	"Planting material: live plants, bulbs, tubers and roots, cuttings and slips; mushroom spawn"	"060110100080"	"0601 10 10"	"Dormant hyacinth bulbs"	
"013000"	"01.30.00"	"Planting material: live plants, bulbs, tubers and roots, cuttings and slips; mushroom spawn"	"060120100080"	"0601 20 10"	"Chicory plants and roots (excl. chicory roots of the variety cichorium intybus sativum)"	
"013000"	"01.30.00"	"Planting material: live plants, bulbs, tubers and roots, cuttings and slips; mushroom spawn"	"060210100080"	"0602 10 10"	"Unrooted vine cuttings and slips"	
"013000"	"01.30.00"	"Planting material: live plants, bulbs, tubers and roots, cuttings and slips; mushroom spawn"	"060220100080"	"0602 20 10"	"Vine slips, grafted or rooted"	
"013000"	"01.30.00"	"Planting material: live plants, bulbs, tubers and roots, cuttings and slips; mushroom spawn"	"060230000080"	"0602 30 00"	"Rhododendrons and azaleas, grafted or not"	
"013000"	"01.30.00"	"Planting material: live plants, bulbs, tubers and roots, cuttings and slips; mushroom spawn"	"060240000080"	"0602 40 00"	"Roses, whether or not grafted"	
"013000"	"01.30.00"	"Planting material: live plants, bulbs, tubers and roots, cuttings and slips; mushroom spawn"	"060290100080"	"0602 90 10"	"Mushroom spawn"	
"014110"	"01.41.10"	"Dairy cattle, live"	"010221100080"	"0102 21 10"	"Pure-bred breeding heifers "female bovines that have never calved""	
"014110"	"01.41.10"	"Dairy cattle, live"	"010229050080"	"0102 29 05"	"Live cattle of the sub-genus Bibos or Poephagus (excl. pure-bred for breeding)"	
"014211"	"01.42.11"	"Other cattle and buffaloes, except calves, live"	"010221100080"	"0102 21 10"	"Pure-bred breeding heifers "female bovines that have never calved""	
"014211"	"01.42.11"	"Other cattle and buffaloes, except calves, live"	"010229050080"	"0102 29 05"	"Live cattle of the sub-genus Bibos or Poephagus (excl. pure-bred for breeding)"	
"014211"	"01.42.11"	"Other cattle and buffaloes, except calves, live"	"010231000080"	"0102 31 00"	"Pure-bred buffalo for breeding"	
"014211"	"01.42.11"	"Other cattle and buffaloes, except calves, live"	"010239100080"	"0102 39 10"	"Live domestic buffalo (excl. pure-bred for breeding)"	
"014211"	"01.42.11"	"Other cattle and buffaloes, except calves, live"	"010290200080"	"0102 90 20"	"Bovine pure-bred breeding animals (excl. cattle and buffalo)"	
"014212"	"01.42.12"	"Calves of cattle and buffalo, live"	"010229050080"	"0102 29 05"	"Live cattle of the sub-genus Bibos or Poephagus (excl. pure-bred for breeding)"	
"014220"	"01.42.20"	"Bovine semen of meat breeds"	"051110000080"	"0511 10 00"	"Bovine semen"	
"014301"	"01.43.01"	"Horses, live"	"010121000080"	"0101 21 00"	"Pure-bred breeding horses"	
"014301"	"01.43.01"	"Horses, live"	"010129100080"	"0101 29 10"	"Horses for slaughter"	
"014302"	"01.43.02"	"Asses, mules and hinnies, live"	"010130000080"	"0101 30 00"	"Live asses"	
"014302"	"01.43.02"	"Asses, mules and hinnies, live"	"010190000080"	"0101 90 00"	"Live mules and hinnies"	
"014400"	"01.44.00"	"Camels and camelids, live"	"010613000080"	"0106 13 00"	"Live camels and other camelids [Camelidae]"	
"014511"	"01.45.11"	"Sheep, live"	"010410100080"	"0104 10 10"	"Pure-bred sheep for breeding"	
"014512"	"01.45.12"	"Goats, live"	"010420100080"	"0104 20 10"	"Pure-bred breeding goats"	
"014530"	"01.45.30"	"Shorn wool from sheep and goats, greasy"	"510111000080"	"5101 11 00"	"Greasy shorn wool, incl. fleece-washed wool, neither carded nor combed"	
"014600"	"01.46.00"	"Swine, live"	"010310000080"	"0103 10 00"	"Pure-bred breeding swine"	
"014600"	"01.46.00"	"Swine, live"	"010391100080"	"0103 91 10"	"Domestic swine, weighing < 50 kg (excl. pure-bred for breeding)"	
"014600"	"01.46.00"	"Swine, live"	"010392110080"	"0103 92 11"	"Live domestic sows, having farrowed at least once, weighing >= 160 kg (excl. pure-bred for breeding)"	
"014711"	"01.47.11"	"Chickens, live"	"010511110080"	"0105 11 11"	"Grandparent and parent female chicks of fowls of the species Gallus domesticus laying stocks of a weight of <= 185 g"	
"014711"	"01.47.11"	"Chickens, live"	"010594000080"	"0105 94 00"	"Live fowls of the species Gallus domesticus, weighing > 185"	
"014712"	"01.47.12"	"Turkeys, live"	"010512000080"	"0105 12 00"	"Live domestic turkeys, weighing <= 185 g"	
"014712"	"01.47.12"	"Turkeys, live"	"010599100080"	"0105 99 10"	"Live domestic ducks, weighing > 185 g"	
"014713"	"01.47.13"	"Geese, live"	"010514000080"	"0105 14 00"	"Live domestic geese, weighing <= 185 g"	
"014713"	"01.47.13"	"Geese, live"	"010599100080"	"0105 99 10"	"Live domestic ducks, weighing > 185 g"	
"014714"	"01.47.14"	"Ducks and guinea fowls, live"	"010513000080"	"0105 13 00"	"Live domestic ducks, weighing <= 185 g"	
"014714"	"01.47.14"	"Ducks and guinea fowls, live"	"010515000080"	"0105 15 00"	"Live domestic guinea fowls, weighing <= 185 g"	
"014714"	"01.47.14"	"Ducks and guinea fowls, live"	"010599100080"	"0105 99 10"	"Live domestic ducks, weighing > 185 g"	
"014715"	"01.47.15"	"Other poultry, live"	"010633000080"	"0106 33 00"	"Live ostriches, and emus [Dromaius novaehollandiae]"	
"014721"	"01.47.21"	"Hen eggs in shell, fresh"	"040721000080"	"0407 21 00"	"Fresh eggs of domestic fowls, in shell (excl. fertilised for incubation)"	
"014722"	"01.47.22"	"Eggs from other poultry, in shell, fresh"	"040729100080"	"0407 29 10"	"Fresh poultry eggs, in shell (excl. of fowls, and fertilised for incubation)"	
"014723"	"01.47.23"	"Hen eggs for hatching"	"040711000080"	"0407 11 00"	"Fertilised eggs for incubation, of domestic fowls"	
"014724"	"01.47.24"	"Eggs from other poultry, for hatching"	"040719110080"	"0407 19 11"	"Fertilised eggs for incubation, of domestic turkeys or domestic geese"	
"014811"	"01.48.11"	"Rabbits, live"	"010614100080"	"0106 14 10"	"Live domestic rabbits"	
"014812"	"01.48.12"	"Other birds, live"	"010631000080"	"0106 31 00"	"Live birds of prey"	
"014812"	"01.48.12"	"Other birds, live"	"010632000080"	"0106 32 00"	"Live psittaciformes "incl. parrots, parrakeets, macaws and cockatoos""	
"014812"	"01.48.12"	"Other birds, live"	"010639100080"	"0106 39 10"	"Live pigeons"	
"014813"	"01.48.13"	"Reptiles, live"	"010620000080"	"0106 20 00"	"Live reptiles "e.g. snakes, turtles, alligators, caymans, iguanas, gavials and lizards""	
"014814"	"01.48.14"	"Bees, live"	"010641000080"	"0106 41 00"	"Live bees"	
"014819"	"01.48.19"	"Other animals, live, n.e.c."	"010611000080"	"0106 11 00"	"Live primates"	
"014819"	"01.48.19"	"Other animals, live, n.e.c."	"010614100080"	"0106 14 10"	"Live domestic rabbits"	
"014819"	"01.48.19"	"Other animals, live, n.e.c."	"010619000080"	"0106 19 00"	"Live mammals (excl. primates, whales, dolphins and porpoises, manatees and dugongs, seals, sea lions and walruses, camels and other camelids, rabbits and hares, horses, asses, mules, hinnies, bovines, pigs, sheep and goats)"	
"014819"	"01.48.19"	"Other animals, live, n.e.c."	"010649000080"	"0106 49 00"	"Live insects (excl. bees)"	
"014819"	"01.48.19"	"Other animals, live, n.e.c."	"010690000080"	"0106 90 00"	"Live animals (excl. mammals, reptiles, birds, insects, fish, crustaceans, molluscs and other aquatic invertebrates and cultures of micro-organisms, etc.)"	
"014821"	"01.48.21"	"Natural honey"	"040900000080"	"0409 00 00"	"Natural honey"	
"014823"	"01.48.23"	"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails"	"030760000080"	"0307 60 00"	"Snails, live, fresh, chilled, frozen, salted, dried or in brine, even smoked, with or without shell (excl. sea snails)"	
"014824"	"01.48.24"	"Other edible products of farm animal origin"	"040729100080"	"0407 29 10"	"Fresh poultry eggs, in shell (excl. of fowls, and fertilised for incubation)"	
"014824"	"01.48.24"	"Other edible products of farm animal origin"	"041090000080"	"0410 90 00"	"Turtles' eggs, birds' nests and other edible products of animal origin, n.e.s."	
"014824"	"01.48.24"	"Other edible products of farm animal origin"	"040719110080"	"0407 19 11"	"Fertilised eggs for incubation, of domestic turkeys or domestic geese"	
"014825"	"01.48.25"	"Silk-worm cocoons suitable for reeling"	"500100000080"	"5001 00 00"	"Silkworm cocoons suitable for reeling"	
"014826"	"01.48.26"	"Insect waxes and spermaceti, whether or not refined or coloured"	"152190100080"	"1521 90 10"	"Spermaceti, whether or not refined or coloured"	
"014828"	"01.48.28"	"Other non-edible products of farm animal origin"	"510211000080"	"5102 11 00"	"Hair of Kashmir "cashmere" goats, neither carded nor combed"	
"014828"	"01.48.28"	"Other non-edible products of farm animal origin"	"510219100080"	"5102 19 10"	"Hair of angora rabbit, neither carded nor combed"	
"014828"	"01.48.28"	"Other non-edible products of farm animal origin"	"510220000080"	"5102 20 00"	"Coarse animal hair, neither carded nor combed (excl. wool, hair and bristles used in the manufacture of brooms and brushes, and horsehair from the mane or tail)"	
"014831"	"01.48.31"	"Raw fur skins, except of fur-bearing lambs"	"430110000080"	"4301 10 00"	"Raw furskins of mink, whole, with or without heads, tails or paws"	
"014831"	"01.48.31"	"Raw fur skins, except of fur-bearing lambs"	"430160000080"	"4301 60 00"	"Raw furskins of fox, with or without heads, tails or paws"	
"014831"	"01.48.31"	"Raw fur skins, except of fur-bearing lambs"	"430180000080"	"4301 80 00"	"Raw furskins, whole, with or without heads, tails or paws (excl. those of mink, lamb - Astrachan, Caracul, Persian, Broadtail and similar, and Indian, Chinese, Mongolian or Tibetan - and fox)"	
"014831"	"01.48.31"	"Raw fur skins, except of fur-bearing lambs"	"430190000080"	"4301 90 00"	"Heads, tails, paws and other pieces or cuttings of furskins suitable for use in furriery"	
"014832"	"01.48.32"	"Raw fur skins of fur-bearing lambs"	"430130000080"	"4301 30 00"	"Raw furskins of the following types of lamb: Astrakhan, Caracul, Persian, Broadtail and similar, and Indian, Chinese, Mongolian or Tibetan, whole, with or without heads, tails or paws"	
"014833"	"01.48.33"	"Other raw hides and skins"	"410320000080"	"4103 20 00"	"Raw hides and skins of reptiles, fresh or salted, dried, limed, pickled or otherwise preserved (excl. tanned, parchment-dressed or further prepared)"	
"014833"	"01.48.33"	"Other raw hides and skins"	"410330000080"	"4103 30 00"	"Raw hides and skins of swine, fresh, or salted, dried, limed, pickled or otherwise preserved, whether or not dehaired or split (excl. tanned, parchment-dressed or further prepared)"	
"021012"	"02.10.12"	"Forest tree seeds"	"120999100080"	"1209 99 10"	"Forest-tree seed for sowing"	
"021030"	"02.10.30"	"Forest trees"	"060290100080"	"0602 90 10"	"Mushroom spawn"	
"022001"	"02.20.01"	"Logs of coniferous wood"	"440321100080"	"4403 21 10"	"Sawlogs of pine "Pinus spp.", of which the smallest cross-sectional dimension is =>15 cm, whether or not stripped of bark or sapwood, or roughly squared"	
"022001"	"02.20.01"	"Logs of coniferous wood"	"440322000080"	"4403 22 00"	"Pine "Pinus spp." in the rough, of which the smallest cross-sectional dimension is <15 cm, whether or not stripped of bark or sapwood, or roughly squared (excl. rough-cut wood for walking sticks, umbrellas, tool shafts and the like; wood in the form of railway sleepers; wood cut into boards or beams, etc.; wood treated with paint, stains, creosote or other preservatives)"	
"022001"	"02.20.01"	"Logs of coniferous wood"	"440323100080"	"4403 23 10"	"Sawlogs of fir "Abies spp." and spruce "Picea spp.", of which the smallest cross-sectional dimension is =>15 cm, whether or not stripped of bark or sapwood, or roughly squared"	
"022001"	"02.20.01"	"Logs of coniferous wood"	"440324000080"	"4403 24 00"	"Fir "Abies spp." and spruce "Picea spp." in the rough, of which the smallest cross-sectional dimension is <15 cm, whether or not stripped of bark or sapwood, or roughly squared (excl. rough-cut wood for walking sticks, umbrellas, tool shafts and the like; wood in the form of railway sleepers; wood cut into boards or beams, etc.; wood treated with paint, stains, creosote or other preservatives)"	
"022001"	"02.20.01"	"Logs of coniferous wood"	"440325100080"	"4403 25 10"	"Sawlogs, coniferous, of which the smallest cross-sectional dimension is =>15 cm, whether or not stripped of bark or sapwood, or roughly squared (excl. pine, fir and spruce; wood in the form of railway sleepers; wood cut into beams, etc.; wood treated with paint, stains, creosote or other preservatives)"	
"022001"	"02.20.01"	"Logs of coniferous wood"	"440326000080"	"4403 26 00"	"Coniferous wood in the rough, of which the smallest cross-sectional dimension is <15 cm, whether or not stripped of bark or sapwood, or roughly squared (excl. pine, fir and spruce, and rough-cut wood for walking sticks, umbrellas, tool shafts and the like; wood in the form of railway sleepers; wood cut into boards or beams, etc.; wood treated with paint, stains, creosote or other preservatives)"	
"022002"	"02.20.02"	"Logs of tropical wood"	"440341000080"	"4403 41 00"	"Dark red meranti, light red meranti and meranti bakau wood in the rough, whether or not stripped of bark or sapwood, or roughly squared (excl. rough-cut wood for walking sticks, umbrellas, tool shafts and the like; wood cut into boards or beams, etc.; wood treated with paint, stains, creosote or other preservatives)"	
"022002"	"02.20.02"	"Logs of tropical wood"	"440342000080"	"4403 42 00"	"Teak wood in the rough, whether or not stripped of bark or sapwood, or roughly squared (excl. rough-cut wood for walking sticks, umbrellas, tool shafts and the like; wood cut into boards or beams, etc.; wood treated with paint, stains, creosote or other preservatives)"	
"022002"	"02.20.02"	"Logs of tropical wood"	"440349100080"	"4403 49 10"	"Sapelli, acajou d'Afrique and iroko in the rough, whether or not stripped of bark or sapwood, or roughly squared (excl. rough-cut wood for walking sticks, umbrellas, tool shafts and the like; wood cut into boards or beams, etc.; wood treated with paint, stains, creosote or other preservatives)"	
"022003"	"02.20.03"	"Logs of other non-coniferous wood"	"440391000080"	"4403 91 00"	"Oak "Quercus spp." in the rough, whether or not stripped of bark or sapwood, or roughly squared (excl. rough-cut wood for walking sticks, umbrellas, tool shafts and the like; wood in the form of railway sleepers; wood cut into boards or beams, etc.; wood treated with paint, stains, creosote or other preservatives)"	
"022003"	"02.20.03"	"Logs of other non-coniferous wood"	"440393000080"	"4403 93 00"	"Beech "Fagus spp." in the rough, of which the smallest cross-sectional dimension is =>15 cm, whether or not stripped of bark or sapwood, or roughly squared (excl. wood in the form of railway sleepers; wood cut into beams, etc.; wood treated with paint, stains, creosote or other preservatives)"	
